,title,price,rating,reviews,link,req
1319,Телевизор Sber SDX-43U4128,21999,4.7,57,https://market.yandex.ru/product--televizor-led-sber-sdx-43u4128-uhd-smart-saliut-tv-frameless/398546224?hid=90401&sku=103317504342&show-uid=17472422975421088740606064&from=search&cpa=1&do-waremd5=Aou8ypq3lEEmukL9JdMffw&sponsored=1&cpc=8GCVje5McmoRuEbTF3NGJ9wKR8Ye5AgOkWxE8BKD7paW--GOgb-0G8_bNCpe3r3Vb0EtIh4j1QoSU-odzEAALBL_yAInCGzAsp4jEfnaJa0P5Q0pESergG1VZ4IheSBiX7RH2DsewtuV-6E7tDk3I3m9PM_7xVg2nxdYtoTBjmBrZsWz_mvHOv58eqRb1smHhy_Qr3HwZ05eNkkmv1_gasSyvRGBgxBEJytnMd63s0O4pZVpfQSO7Vw-g2wFncI-hGESNAMMv_jVTvMmoMMbjGr4movSxXMhHO_f_GqvnLL6XuM63j8R-FUrLmG_2MjxnBEc7Oy1CSUWz0KPfHH6bBP8Hd2DYU6p2YkLy8ylkkMn_b34PJq8Mbk3K92N6b63U7B5D36JtFojYODeCteKOC3qTxaIU38F1jQlMg5LlJUe8jAieOE3pTCUxYHNe4JfSr4koOPM_Y-sU8LlFTa44cOrcp0Mu3iyinTCuJ_cTRTy_eTIOQYVWOF3T8WYCaRF8cr8M5-0iw4_eVPyAiDpwOyRUV-5_FsMQBdQGpph0sc%2C&cc=CiAzMTU3M2E5NzlkMGQxYjNiZWIxZjk4YjlmYzc4ZjM4YRCIAoB95u0G&uniqueId=4852853&cpm-adv=1,Телевизор
1320,"LED-телевизор BBK 24LEM-1031/TS2C, диагональ 24 дюйма, разрешение 1366х768, черный",9395,4.8,77,https://market.yandex.ru/product--led-televizor-bbk-24lem-1031-ts2c-diagonal-24-diuima-razreshenie-1366kh768-chernyi/1069581229?hid=90401&sku=103832349739&show-uid=17472422990871138312406000&from-show-uid=17472422990871138312406000&from=search&cpa=1&do-waremd5=Rs-oM5bG1hrGwetE5nTeMA&cpc=jtSxhFgkTJW6L8bi-rh6ED-FhwiNQuJEq3y1NGR0zTc-7bHo1T3Ej0tG8LqOIfdSv4mhVcf-HEgSyDC7bX9z7MAVgnAs2otSMFQBR4JRNcUjDQm09i993BRUESPmtLt0lckMY7yzajWpuq3aY9_YUwQq5lRd9JuITJWY6pvVOD8i6xu2nXR4Fsm5-aUTdsn16VwcTe3NwWilWQ780-XdTrv7C3IH3MWJaFDAdmg9TNA%2C&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBBUIPnohgIo8f15gH3m7QY%2C&uniqueId=1998577,Телевизор
1321,"Телевизор Триколор H32H5000SA, 32"", SMART TV, Android 11, 720p, Wi-Fi",16859,4.7,116,https://market.yandex.ru/product--televizor-trikolor-h32h5000sa-32-smart-tv-android-11-720p-wi-fi/1821701277?hid=90401&sku=101902138802&show-uid=17472422990588417621006066&from=search&cpa=1&do-waremd5=iLcin3X5VVTAmQFQaX3L6g&sponsored=1&cpc=jtSxhFgkTJUepbXKoWLAkF0dxnN9H3S0fkH_8odn_dkxbSywPlRBQAZFzovToOChKq0T24ZTbn-5L-qLpA0jqD6FFyP2z3MIY1n17g9ezqPo401t9FKmrNmqK3ud3s3y2L2YS1hTC3vqW0saXVQRcuuIzqi4hf9ilGsrzuIT9dmLLvf9pF-T6YR6aHmhIWLP2gs4OTnAfsflcZ9z2LAUky3vzFtt77K9v5jDZ6yeCNc4Ht3a9Gpwqt5c1NuOx5W2ulqJ_FDx0rja6OnLlO8EQjZMLYQqVomlIWl_C97_keCd-BqAOHP5aDoLdAICBSv1JpxgztfTPsskth_TD9yUd_yCpdPe1msSPQ2eINTZtZvFp0Yrrmq_9if_R-_V8H1BqDmjlGzqi65CBuoYLEX5YeyHEPTPOXjczJ1MQcudzXvCZ3SfH23ZsgEXM9_j2JNnRigGrnQrxGqXGkHDPqtumEQYwnYBcQyf6YEDNItGCE2mZbkVF-C0-E6qS7URFDfpV_Q2m69ylH_DfATyVKXwRlVjnBsaEeOz7JhFowvojKs%2C&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBDnAYB95u0G&uniqueId=889676,Телевизор
1322,Смарт телевизор Smart TV 43 дюйма(109см) FullHD WebOS,20166,4.8,45,https://market.yandex.ru/product--smart-televizor-smart-tv-43-diuima-109sm-fullhd-webos/79698027?hid=90401&sku=102852128788&show-uid=17472422991021182248206000&from-show-uid=17472422991021182248206000&from=search&cpa=1&do-waremd5=85jswtoc_C8ofotWRi_Kew&cpc=jtSxhFgkTJU6IYXm-OqfFLgGzMs_1awu-kUEJbsm3A-Z-u3aEUgVJqswN6sd7597qme3M_twgL9Es01qF0vonuZ2Xm3vnB-ciM-foHa7oV-UJQF5VOzd4jVIgKSPNlUrAbK9tPbKnRit580XXakVnvJEAxghgnCRfDyk81aPeSShYcOnoQeZdq3oLNL9bhNaAmP_LAc_5gug81Nt3XMl0HL4ofIiUUjlqP9BNMtczEc%2C&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBBUIMHhcyjjj6E1gH3m7QY%2C&uniqueId=111691747,Телевизор
1323,Смарт телевизор Smart TV 32 дюйма(81см) FullHD WebOS,13570,4.8,94,https://market.yandex.ru/product--smart-televizor-smart-tv-32-diuima-81sm-fullhd-webos/79700167?hid=90401&sku=102852144106&show-uid=17472422991041190825506000&from-show-uid=17472422991041190825506000&from=search&cpa=1&do-waremd5=ZU19BgTc7lrgXgC8Q9eHEA&cpc=jtSxhFgkTJVVu-BoyKbsXaWB_ZEzAY-MpxkyX1dklRCZj4hgEmB5z3CamXfK2ntk0Kt2h8FiwZZjzuLdFUEQ0YNWvU1uCvQVIC66PdYYbdtiHTW3T18CwzSoMNvBhQ6tBnl3Ola91pHGTbQTgt8qNcZQCg8gVhoMMSC5uEQ7lm0MsKhwFuZCaXf9LDkmHQLWhkBDKvlo7Q3y7dHw8W6KY3MOA6RzRQGLpJU2Gs8o6rI%2C&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBBUIMHhcyjjj6E1gH3m7QY%2C&uniqueId=111691747,Телевизор
1324,"Смарт телевизор Smart TV 32 дюйма (81см), Android, FullHD, Wi-Fi",12115,4.5,114,https://market.yandex.ru/product--smart-televizor-smart-tv-32-diuima-81sm-android-fullhd-wi-fi/88064407?hid=90401&sku=102896986978&show-uid=17472422991051210413006000&from-show-uid=17472422991051210413006000&from=search&cpa=1&do-waremd5=9mSBb3YkNmpOgQ_v_9Nauw&cpc=jtSxhFgkTJVb2HbVX7N0BGHHdbOqcTzOSw1yBauDxOFLMfFm8QR7tB8glFWRCqSZs493L31gqVrRx6KcmJj06_hfwRhf0KVodkecIZJLQOnXFPAXmyZyGAB6ZMzNAx6EEkouk35qMrIymOInyLfpJd6tiL8xZkzZroQKk4KhSI97flx4_yhx4D2RuxOlXcDlobM9lsxnlys8_g5B590TbODavsClsgfu1_wej73Nq9w%2C&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBBUIMHhcyjjj6E1gH3m7QY%2C&uniqueId=111691747,Телевизор
1326,"Смарт телевизор Smart TV 24 дюйма (61см), Android, HD, Wi-Fi",11834,4.2,45,https://market.yandex.ru/product--smart-televizor-smart-tv-24-diuima-61sm-android-hd-wi-fi/938745939?hid=90401&sku=103717935378&show-uid=17472422991081232454206000&from-show-uid=17472422991081232454206000&from=search&cpa=1&do-waremd5=cRT6xDvyNStCx2CwfqC2mQ&cpc=jtSxhFgkTJVy5IX5xKdqY7ZtkEJHsfuNuCXWLlHvsDZxEmZktCUCKAhJ5qtw0kR5pjaS8bGu9OFTzy_B3XU4LdHDEgY75c4zqXgcHVccB0P-CvaD_lezrmAlFEwS-xigcKQNILUmjIX40Hj0xBxDfAlbvmRRtxkSDR0d6OaS6iMUbonsuf1H0klDpjLeRk5dbbSrbBKRM6YTtWFvuw2ImhmeB_pFJP6NmBZIwFV_HAA%2C&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBBUIMHhcyjjj6E1gH3m7QY%2C&uniqueId=111691747,Телевизор
1327,Телевизор Hi VHIX-43U169MSY,20999,4.7,1481,https://market.yandex.ru/product--televizor-hi-vhix-43u169msy/923658652?hid=90401&sku=101282743424&show-uid=17472422990588417621006069&from=search&cpa=1&do-waremd5=DAxwyS9cgj5C6NpSXndnZw&sponsored=1&cpc=jtSxhFgkTJU6hjtR0Z9wDygUR558i1d0kSZGkx7v4Ggp2soGde2tg-WBlFOMG23nFxVjT1DHKtcbkkc2VH0gm4rvVDC3DUpdoGcsUwaGkt69gsoOkI8U1zKWAlUb9SgFHLbMTMvBeAoOHuvtStncs76F0IHUtzdEgThNcbtcfGvUfn_pP87RkyP1G3UzN4y4oGkuhpxoSwe9LTFrU-0e-2qIJPuL80cPtZEdn-4KbuXVeyov_TibzFBqy8QvoEr8PAwjao1fh-O1ixvH4mw1xzC0gGwrtlzmYHkMCVd27aglYas-_wXlg94GYmxU0Czwmx76VivEKoNbwum4ZW1L1758f5xQH8ZQ3Jo8810Ehu39Fd0nFRzOv7KBCukpHEImupowugCuW23O1oLvDfsEro_R2j2l7r2ZIjo093EL4v_xvb0MMEuWo5eccj0B74VAtHNg1KTVFD34ZAzis0o1FRbXJxKByvcX19fFADaN5N2EbNdKOopBqY_6GYCJP8A04zBsA5eDWB5UXzAGXDtFlo10-s-MbHRQ&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBCIAoB95u0G&uniqueId=4852853&cpm-adv=1,Телевизор
1328,"Телевизор STARWIND SW-LED32BG200, 32"", Full HD, 60Гц, чёрный",13349,4.4,35,https://market.yandex.ru/product--televizor-starwind-sw-led32bg200-32-full-hd-60gts-chernyi/1772448259?hid=90401&sku=101831891772&show-uid=17472422990588417621006070&from=search&cpa=1&do-waremd5=bb4m9j8viF3URzvjLl9WPQ&sponsored=1&cpc=jtSxhFgkTJXh52WnlS4IlHcpEukyP3jH4gfvhyywFdoUsZdFG_Br30rR-9CBtCisryxRcR5A959O4o4RKcX6ogMWyiurMGKQPCDvbUdG9RIiW20rh32GmGEY8zDrIOKIc5XgESKePsaSTZyJsIWQSHvK3AZxDY0kgnfwXm4eZySHPegJEmvFfjx2ibUI-Myghhis5PLAlguZwugiUHcGQaN75zQzlH7TrPvB0uuHUDkTHkvrWt4PrBqiEClN7cvBU7au0jnkP39DievFPOxXe3GLej4fF7T1Z28GOYD1_oMhECL7dcY_Nj5AAuayvhrfrRzdvHc4KhXIpGBvUJGuIrwvgElXVw4T0MSuKBP42ceMFV1HcJh2VR3LSu-p6xu_sPIc6lgBSC5mUqoodblzlsXlWYyOgpi2INjEfDVpI7YlcDfdNE2xOXaizRcKQJeq31vXGKUwkOrHZFpUADz5vcSHfayfFQ2ECPTRsWOnhjcDhYpTBLpK7UVXoJMvhbDcUjwCUxfKv0eLTTGCVp3FYMrD_IsTvQZke6D_sGARQUQ%2C&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBCIAoB95u0G&uniqueId=175773376&cpm-adv=1,Телевизор
1330,Телевизор Toshiba 55C450ME,39999,4.9,8,https://market.yandex.ru/product--televizor-toshiba-55c450me/874257588?hid=90401&sku=103651687816&show-uid=17472422990588417621006073&from=search&cpa=1&do-waremd5=KEMwSo3VI7VM1_9a4KkJUA&sponsored=1&cpc=jtSxhFgkTJVs0VA-M-IllwU5ettplOcbSUPesmxpmc2z2v_lCt-1c1ZSnt8n9b7wuPe-mPmbsK6b-q48BN7e8cr3KSUFkvHdxmwpXRHeDm7XeCXmsLxisF08yUJYSvSZwLrSYKLVAJy_sNGCcrdClvJ8XsrYv4kQPu1A6ELh3cpBc962i3kfdulUIfV8Z4HvFLLgvwu9xYuSzL_n-T16_yvhzX0WbZB2FWL7kKRe5iz9wZhxi9nvOwOMblCX0lVa7uMuG9pfBXOZzBOmSmWdcRcshimxkGmZ1I93gb6Z3hdxRrFUPjQSqE13jLu94NB3EtHJtkCGu1_oOn4gZoSzJDrSTWsZilKd89kBCUHPUxPBPKBmEWuAs_fDJ0ogqXYkDPWB905YRaz00fXJ7OBShY6f3hAfHKAu36Ne6VS9C_TR9dfxYcevSJGfXURJ_UTaUTCkFMttQXPqTp5UPC-dk6A7KlB6QOcZAoIds-1JJg7w-lEwoirNlNB53ut3oRoUJQMoX7DYXlRX6VgkDAgsCAXCyU8PWbap&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBCIAoB95u0G&uniqueId=119485579&cpm-adv=1,Телевизор
1331,"Стойка для телевизора 32""-70"" ONKRON TS1350 напольная, подставка под интерактивную панель до 45 кг, обратный наклон 90°, черная",20579,5.0,10,https://market.yandex.ru/product--stoika-dlia-televizora-32-70-onkron-ts1350-napolnaia-podstavka-pod-interaktivnuiu-panel-do-45-kg-obratnyi-naklon-90-chernaia/1746798807?hid=90401&sku=101716268473&show-uid=17472422991271265386406000&from-show-uid=17472422991271265386406000&from=search&cpa=1&do-waremd5=15nuku2wzJ64aF4nvMuydA&cpc=jtSxhFgkTJWtJE4Zeosc0byaebu8CXOWdh-p5pHq77KMecoyKlqhjCEEhAgreMxckt3KnMs6sMJ28lucQ7Ddmgb5ZW70cJOki_olv8ICVTecIVeuxm_CLP4YQ_Gwz6CpMHwF6HAcEMXAG5goJWhQO5An8dHcFxoNdBo7fAzKgMYA67Zzfs8xRkEEcgFY0-HD1RkH3DUT1ap00ffybOi5_l3Slh_SArmN9-d_rEAzcSE%2C&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBBUIMm_zgEo8_cpgH3m7QY%2C&uniqueId=687091,Телевизор
1332,"Стойка для телевизора 40""-70"" ONKRON TS1552 напольная, до 45 кг, чёрная",17149,4.7,53,https://market.yandex.ru/product--stoika-dlia-televizora-40-70-onkron-ts1552-napolnaia-do-45-kg-chernaia/330532058?hid=90401&sku=100545867819&show-uid=17472422991281279480406000&from-show-uid=17472422991281279480406000&from=search&cpa=1&do-waremd5=I1d15fGrOD6Tvo46AIyiSg&cpc=jtSxhFgkTJUYOxUxeAsUnL1Z1GXxhRerNBDE4BzNJDaoqa0u3fs1Co2PwmS8MV12CAY-15WDI3N2Y7gLZeLoinG0gizQdFfLFFB5r-jJSIKa7nZchTapHhwguWFHMumnBMa5kDlyHqXEPwzda4XHUPJReGujVGuASMS9yTGq7a2Jc78OqhTsDsTwSVi3ewEGMyEdQ0f6C6Yw59cxZpEh4O2WurVR21Eanaflw9egkjg%2C&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBBUIMm_zgEo8_cpgH3m7QY%2C&uniqueId=687091,Телевизор
1333,Телевизор Haier 55 Smart TV S3,50399,4.6,33,https://market.yandex.ru/product--televizor-haier-55-smart-tv-s3/608651127?hid=90401&sku=103507129738&show-uid=17472422990588417621006074&from=search&cpa=1&do-waremd5=n0gggXw4Nht5akzl-WwV0Q&sponsored=1&cpc=jtSxhFgkTJWO_lEgosD69bAd7nyd9xZ-x92Nhf1zlmtghxK2eOPUmTNiwxFbBriUQ9TR7XT7wwfWVyvhEPnEqCffY8bjK2FoDhl5Al8p9oWGjqXOh4V5gW0m9bC-DbMFuAvCPPnku5s2QcyqXjWjI6q2ZxT5xKNAYuW1myO5TMPTAOPWD5X_e5hyVcUJA1smh891h872tZFmud8GGRDFJzVgzIvOyZn0NUk2fyA1-pv_tT0_kkP2v3hzTuPNxzC_yUCT29cx58O8fFAD27WigcXUB5U9EA3aZz6KUCxRHC_s5EnDeTQ4UV_CPdCMRuwlNcj5dlnlDUNUXO64vyeCYTTAZOkTCAosI3iLUt1WIlffO2-F_Kv541jGqxIpHJL5N1rImnyBrYPdh2TGiaX9WiIqz1aqptDyLuQo5p3j_DwV3RBLVI-r-gUYNVdBBaWNd2LJxIqt7khZqGZBHXT0NFnjUXGkhLWxZcBbfdgiJj9acgNBhEhSDPoc5LfxRGvPn83Rt9DSo6WQ1kSUaOflAhwu1diyx0OdiZFKKMo68j8%2C&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBDnAYB95u0G&uniqueId=923940,Телевизор
1334,Телевизор Hisense 50E7NQ,33999,4.8,93,https://market.yandex.ru/product--televizor-hisense-50e7nq/149385374?hid=90401&sku=103493356164&show-uid=17472422990588417621006075&from=search&cpa=1&do-waremd5=RdZ8048QJkPgYzO9aeStCw&sponsored=1&cpc=jtSxhFgkTJUu4OpPdNjGdkKRhI8xXQ9-OUsD7-xgZVK3NAVYcbeSdjfECcsAkXNfl_kt6VJLRpN5z0cHyhyaraHDzUejffo1CZ7PLk0JQUHm0m2Mu1o3VVwPKVR1MAqHNagyZjTdxwwsiso__jASf2XiAGeFG6K9WXbAac1gX2wJ-FlVw84k3JbLlYwIeOz6CIOTGWG5qSiffnOs0hFwkxUbxCERtWZUcDAegHK5igpHg3ZYnquYW2pZ0ikggNh-nexlsjhHCeVKSZ6VUrkW_7Mljz4mVbHJuMvzij4fyR0lKY7KTsfPfuu6emLwRBwLeZB3naek7L6ujgHK6-0rFjucYtDZWsfh9KCOq7OK33uVFsdCHQNkzvVLSUnl86wjSxUArjuv5wnm4YXGa8f24Z0DeqlIVhpqq6eTAfdwyabzxM2SgS76jcO8inV6MTKJtqncFsfCKggDH7aBzSjhg3r7WQjwBcRt1YWpBLVc35pShUuOEr4uA_f6RNdagMBp5n2Yb4caec-YCiLyK4lCXm0SygWdFj9f&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBCIAoB95u0G&uniqueId=24332139&cpm-adv=1,Телевизор
1335,"43"" Телевизор Hyundai H-LED43BU7006, 4K Ultra HD, черный, смарт ТВ, Android TV",25845,4.6,28,https://market.yandex.ru/product--43-televizor-hyundai-h-led43bu7006-4k-ultra-hd-chernyi-smart-tv-android-tv/1915927730?hid=90401&sku=102036514381&show-uid=17472422990588417621006076&from=search&cpa=1&do-waremd5=bROu7E8jRywIjm-W9uFFtg&sponsored=1&cpc=jtSxhFgkTJXi4Uhvrdfa4sqJsvQ4s6tC8Xz1GW4xs2auAsPTBOnZIvtj3chvYWijZVwnRum69IblNYZtT8OX97Z081JpdOQaVuc833OLIS-X_4rfKRf1B_XpS2HHOOMgEl5W9tv2gcW7PkruCvQnXuh2EUM35vKN45gXDriS5zBJy37jeXnWvdCzbxKZsHqEAaLoVvEOnkhXrcaO5YkOLfghNCCBVNL-A-c2iLh83Sd0DAy8R2DbsOri9nahZTXgtNq0XQsaHjW09N_uN-rWJJOLWsk45J6tgqz5627Lg2tnOGUaMEU4BiuN0RSmv04g3TjpBhgz9WKv4a9cx-zvB6jZHDCk1Gx-jaBzMBFreWTXZzd0VsJ8JjgzUcOMc1Fs-SH35wqk8sZCsCZAufZdB2c8BVsj1XGu6pjuIfdH9XKCT7Dln2WDsG_7RnMlLBANShGP-u9QL9N9Ue5AwTRSEy4aMmU_uWK2f8jj4RN0cus5UbH4lvWh7R_dmWShfqZiRYq1BEogsjGlWM4XlnLzkpOkZhgGuOiF&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBCIAoB95u0G&uniqueId=175773376&cpm-adv=1,Телевизор
1336,Телевизор Hi VHIX-55U169MSY,30999,4.8,347,https://market.yandex.ru/product--televizor-hi-vhix-43u169msy/923658652?hid=90401&sku=101566554959&show-uid=17472422990588417621006077&from=search&cpa=1&do-waremd5=LdEYb-Reh8EkVvT8TKnrLw&sponsored=1&cpc=jtSxhFgkTJW5cqOlhHgJ14tj89S6nFvpPe4vYp9AeKgwoE9_BXpD7BcE8tvbcRe6Ehl-bSv19ebIvk4MHlc2hEckQwB7CFIDiI52ZPwNzO3ifu3_F7YHawGd8LddLL5ACp_V4lqDrbEm62DOLkimEuh6oS8zd46xHuwG5yUwZBIme4cDbHbVax6aa_ZANTQeZqxRUCsJskZA6uAHYTeBB_3yA7qyzaXFVYrhg_sliQV_mKZVXEza3z08nuuesChp6ea_2orZpe8CKHb6rBhtNT8WtEoki7lU_UACA7NTpE9LCshyDZpTt6T9M96Xd7u05ux5r3r14QIyp9ZrYqSMyrwRV1Uw_a4dVjSqN7pFLuiBiMNR0G6Dm6O9fhcdc8V2vhrHuh0068EtvlsKCCLEUD9GJLvrd2xS-_T0rq_egs5An6ud5DbSyNCMoZv_J2cu3Gg7xVgqj4YcldCL62d58LTMH095QzDSCO_V7ax-6w-mwDyULg_kBBxyn4zrW-BGDyohPw9749VF3m-0xn_7wgCP3boZ2q8X&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBCIAoB95u0G&uniqueId=119485579&cpm-adv=1,Телевизор
1337,"Телевизор Яндекс ТВ Станция с Алисой на YaGPT 43“ 4K UHD, LED, черный",38299,4.8,497,https://market.yandex.ru/product--televizor-yandex-tv-stantsiia-s-alisoi-na-yagpt-43-4k-uhd-led-chernyi/1887886078?hid=90401&sku=102076032851&show-uid=17472422990588417621006078&from=search&cpa=1&do-waremd5=e9tBRCKm-uHAVfITIenKxA&sponsored=1&cpc=jtSxhFgkTJUBGIsoxlwUFCYI9d1sVrBfUA6a1MjCsmnx4elTzLhCRDM5KPjWK4LSTVfij6z9ZAJ6ygigaxHPsItR3KTDJtkRBnjGVHEIJN8vJ3rjrXmV1Q_ux7pLlR_j8moYcmOaA0kgvrhE7B9dYND-2GQAfEkItECwyDln-5AlDb1GVdvCjAVp5kXcaXZI4KPWaZMLGNd9dtRhj5bqw--CCgAoJqKadDFcrrX_gC26i4sY2y3cpOEmxeI3-GUinHcAdhodNyZvN5jwHd4wKvjUEZVP-4U6KrEDLfn9wQz_NkWAKHKAOmd7XeOmlFLRb5JFrdRVAt8RhsXVBgr78GceYioyvnevAQEKJiA6FV_zK3NIYuDYz9qesZOZ4EXtVnT1W_eyAQObLto9pzh0Ktk6AClPJnB1ARCBAFVSLL6B84NGSTXJq9HcFGocxZFqVtp6oetG4DPhTUJbyytPcKBQ5z8XsNb91TZ0uPvaSoxyXbp6MeTGrW_3tX7LyqilcQcTCjxFz4Xd7R8N6BMCdlq0goRXO9Kx&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBCIAoB95u0G&uniqueId=4852853&cpm-adv=1,Телевизор
1338,Телевизор Яндекс ТВ Станция с Алисой 43’’ на YandexGPT QLED 4K UHD,39999,4.9,7,https://market.yandex.ru/product--televizor-yandex-tv-stantsiia-s-alisoi-43-na-yandexgpt-qled-4k-uhd/412376643?hid=90401&sku=103325842257&show-uid=17472422990588417621006079&from=search&cpa=1&do-waremd5=JBUgpxHYP3KVKJFcw8BfpQ&sponsored=1&cpc=jtSxhFgkTJUII_6l8lhJdPBxryaytcLaLDO-9F4HHCqussdavrZhTh51rnfcY5FqFkL1sReUuDsMe3NA3rH4uyzZTuUGSaWz7eEleZPLArUuBQSgoq4fSLjLmifgQB-nbKOUjzfZrzjYhdCglfWtqL7tng2Wv5LXswIMBW6cGJI7vp0dtNuXXmJWmcUouLtwZAa87ezG9N0WveGNjVEoEI9P_3QNZxs7_phPlRyr8T24cp3JInRb8FoXLrfrE6NjSZSk32Y89nQjAzhUHnnztcrHp0AqDEn9_v9eSPOQqIzUUdkKmEbH_Dn_iOnrKtUeTB_eyOElBSZyGgKsmOP_xVMke4iMeKwoPe-dDScjMzTR0j62y0pDBMEF-OPNT0VU0ZI9Ft2dvx7iqreFMBZoBplT7zhXCFm6-PKwRwMdXwFrdxeJ1hdm09nSGDtm7Gf1QmVnIL1OULXEdtyqIx2E1zfxthsj325NWuBeCM8Jl7s8_PZLhBVkO0TpyXl2NzlddHVCY7oZbuKzmZ__U6_7DdPqfBcG0ArhGcUDRheQjHc%2C&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBCIAoB95u0G&uniqueId=4852853&cpm-adv=1,Телевизор
1339,Телевизор Sber SDX-55U4125,29999,4.7,161,https://market.yandex.ru/product--televizor-sber-sdx-55u4125/398546224?hid=90401&sku=103284570513&show-uid=17472422990588417621006080&from=search&cpa=1&do-waremd5=mIu7sV1hknJp5nTkyoTQHA&sponsored=1&cpc=jtSxhFgkTJW6P9rO68jqRhnux4RBx_CL8f36b77OyuzeW-02iPJXr5hIY47_dSBvnq_GUzePq3XpUEhMkVwEYqdHcYKjGhzj-QXqkV_SwsZCEqq7Zsfvsf7GItGzQMfGtiU6_mONh99hc8PQ-vTE3CiC3AIN-w2umo9B9-K0TojnxhuxRllmUVdmsSaClxThaGutE7IQ95y43FvI6epLMYk7ugqLqTqRxTHzV7lAWD4hiYC_oB6n4rAqOOoPQyvKDTDBG1C3YP1t6rqSDGmeiJ5ObxYN3cmP7WXec1U8yIPEm1XjFZ3ewQVBeXbFgcYn1w1XDdGbf78xi3sAqKZTMEg27oCy0xDbHYtz-r_0Mt8PDvbU-JWjE_nMweLHLyy_PoLGBO5GhjevHCAdP1zk81ThEumA1X7jYVfIFWJ1w6tTo0NzWzHxGUdpni9V4BcqpbIzzPaaVZrGRe7cVgJ8uTdPKJ2XIeASXxcQ9ilwjuMwWnlAH03H81xMGK0KHkRQs9dSRPznaS2rBy_ELiayhTNi6MYdl0K6&cc=CiAyODAxZjlmNzBmNTY4ZGU1OGU2NDNjYzczZjdmZmJiZBCIAoB95u0G&uniqueId=4852853&cpm-adv=1,Телевизор
1340,"Кронштейн на стену ONKRON M4S ROTO для телевизора 17""-43"", наклонно-поворотный с вращением, до 35 кг",2450,4.8,206,https://market.yandex.ru/product--kronshtein-na-stenu-onkron-m4s-roto-dlia-televizora-17-43-naklonno-povorotnyi-s-vrashcheniem-do-35-kg/270938966?hid=90401&sku=103244863568&show-uid=17472423007303339818406000&from-show-uid=17472423007303339818406000&from=search&cpa=1&do-waremd5=2fQOZViO7ip0M9f_b8ytIQ&cpc=acPo0L4-mUHbYv5SjCDKAyo_yGrV_an82SKiJBgDTUH8A_9ZEc1HNC13TP87AEVCN9f3EsvCqaEoSIVCBrkpaqW4-QuVsrtmC6GepN37bMyFp1ako7yZYgW93_ceXA0H6ivWPetQaja_uSEpFZAydjv0dJj_nzJzvD9iC6v5M2SjRZ2iPe1a_EmXrkCVQNC-LyQ0bURVNKaBZGeDWinMRBqLZXkeCCGDn0NgNUVCFWQ%2C&cc=CiAyYTVkNWJkYTljZmQ1Yzc4MjdjODE1ZTVmYzY5OTJmNBBUIKmzUyjz9ymAfebtBg%2C%2C&uniqueId=687091,Телевизор
